,Magnet-sensor distance [cm],Bx[mT],By[mT],Bz[mT],Bx[LSB],By[LSB],Bz[LSB],Temperature[C],"Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]"
37681,37,0.27,-0.41,-0.14,8,-12,-4,19.61,2
37682,37,0.14,-0.47,-0.07,4,-14,-2,19.67,2
37683,37,0.03,-0.34,-0.03,1,-10,-1,19.74,2
37684,37,0.0,-0.41,-0.03,0,-12,-1,19.34,2
37685,37,0.17,-0.41,-0.1,5,-12,-3,19.61,2
37686,37,-0.03,-0.34,-0.14,-1,-10,-4,19.74,2
37687,37,0.07,-0.37,-0.14,2,-11,-4,19.74,2
37688,37,0.1,-0.31,-0.03,3,-9,-1,19.54,2
37689,37,0.17,-0.34,-0.1,5,-10,-3,19.8,2
37690,37,0.1,-0.51,-0.07,3,-15,-2,19.41,2
37691,37,0.17,-0.44,0.0,5,-13,0,19.87,2
37692,37,0.07,-0.37,-0.07,2,-11,-2,19.41,2
37693,37,0.0,-0.34,-0.14,0,-10,-4,19.61,2
37694,37,0.07,-0.34,-0.14,2,-10,-4,19.67,2
37695,37,-0.03,-0.54,-0.07,-1,-16,-2,19.8,2
37696,37,0.07,-0.54,-0.1,2,-16,-3,19.54,2
37697,37,-0.03,-0.47,-0.14,-1,-14,-4,19.74,2
37698,37,0.14,-0.47,-0.03,4,-14,-1,19.54,2
37699,37,0.17,-0.41,-0.07,5,-12,-2,19.54,2
37700,37,0.14,-0.44,-0.2,4,-13,-6,19.47,2
37701,37,0.07,-0.44,-0.1,2,-13,-3,19.61,2
37702,37,0.1,-0.37,-0.07,3,-11,-2,19.67,2
37703,37,0.03,-0.34,-0.1,1,-10,-3,19.61,2
37704,37,0.17,-0.31,0.03,5,-9,1,19.74,2
37705,37,0.27,-0.41,-0.14,8,-12,-4,19.8,2
37706,37,0.07,-0.41,-0.03,2,-12,-1,19.41,2
37707,37,0.0,-0.34,-0.07,0,-10,-2,19.93,2
37708,37,0.03,-0.37,-0.14,1,-11,-4,19.67,2
37709,37,0.14,-0.31,-0.07,4,-9,-2,19.54,2
37710,37,-0.03,-0.31,-0.14,-1,-9,-4,19.41,2
37711,37,0.14,-0.27,0.03,4,-8,1,19.93,2
37712,37,0.03,-0.41,-0.07,1,-12,-2,19.67,2
37713,37,0.1,-0.34,-0.1,3,-10,-3,19.34,2
37714,37,0.24,-0.34,-0.1,7,-10,-3,19.54,2
37715,37,0.1,-0.47,-0.1,3,-14,-3,19.74,2
37716,37,0.1,-0.54,-0.1,3,-16,-3,19.74,2
37717,37,-0.1,-0.41,-0.1,-3,-12,-3,19.61,2
37718,37,-0.07,-0.44,-0.14,-2,-13,-4,19.67,2
37719,37,0.17,-0.41,-0.07,5,-12,-2,19.8,2
37720,37,0.2,-0.37,-0.07,6,-11,-2,19.47,2
37721,37,-0.14,-0.24,-0.07,-4,-7,-2,19.47,2
37722,37,0.1,-0.47,-0.1,3,-14,-3,19.41,2
37723,37,0.1,-0.44,-0.1,3,-13,-3,19.67,2
37724,37,-0.1,-0.54,-0.07,-3,-16,-2,19.54,2
37725,37,0.14,-0.41,-0.07,4,-12,-2,19.54,2
37726,37,0.17,-0.34,-0.07,5,-10,-2,19.61,2
37727,37,0.03,-0.51,-0.07,1,-15,-2,20.0,2
37728,37,0.07,-0.41,-0.17,2,-12,-5,19.8,2
37729,37,0.17,-0.54,-0.1,5,-16,-3,19.8,2
37730,37,0.0,-0.44,-0.07,0,-13,-2,19.74,2
37731,37,0.07,-0.41,0.03,2,-12,1,19.47,2
37732,37,0.1,-0.41,-0.07,3,-12,-2,19.54,2
37733,37,0.14,-0.44,-0.14,4,-13,-4,19.47,2
37734,37,0.07,-0.34,0.0,2,-10,0,19.87,2
37735,37,0.03,-0.51,-0.07,1,-15,-2,20.07,2
37736,37,0.1,-0.31,0.0,3,-9,0,19.93,2
37737,37,0.14,-0.44,-0.03,4,-13,-1,20.0,2
37738,37,0.14,-0.31,-0.07,4,-9,-2,19.8,2
37739,37,0.14,-0.37,-0.07,4,-11,-2,19.54,2
37740,37,0.14,-0.27,-0.1,4,-8,-3,19.74,2
37741,37,0.03,-0.44,-0.07,1,-13,-2,19.67,2
37742,37,0.27,-0.51,-0.07,8,-15,-2,19.61,2
37743,37,0.14,-0.27,-0.1,4,-8,-3,19.74,2
37744,37,0.07,-0.44,-0.03,2,-13,-1,19.67,2
37745,37,0.03,-0.24,0.0,1,-7,0,19.61,2
37746,37,0.2,-0.44,-0.07,6,-13,-2,19.54,2
37747,37,0.03,-0.41,0.0,1,-12,0,19.41,2
37748,37,0.14,-0.31,-0.14,4,-9,-4,19.8,2
37749,37,0.1,-0.41,-0.07,3,-12,-2,19.67,2
37750,37,0.1,-0.51,0.0,3,-15,0,19.61,2
37751,37,0.03,-0.51,-0.1,1,-15,-3,19.74,2
37752,37,0.17,-0.41,-0.17,5,-12,-5,19.61,2
37753,37,0.14,-0.34,-0.1,4,-10,-3,19.8,2
37754,37,0.17,-0.47,-0.1,5,-14,-3,19.61,2
37755,37,0.1,-0.44,-0.14,3,-13,-4,19.28,2
37756,37,0.14,-0.37,-0.07,4,-11,-2,19.87,2
37757,37,0.17,-0.37,-0.1,5,-11,-3,19.47,2
37758,37,0.14,-0.31,-0.07,4,-9,-2,19.61,2
37759,37,0.1,-0.34,-0.14,3,-10,-4,19.61,2
37760,37,0.17,-0.47,-0.17,5,-14,-5,19.61,2
37761,37,0.03,-0.54,-0.07,1,-16,-2,19.8,2
37762,37,0.14,-0.44,-0.14,4,-13,-4,19.93,2
37763,37,0.03,-0.44,-0.07,1,-13,-2,19.8,2
37764,37,0.1,-0.31,-0.14,3,-9,-4,19.61,2
37765,37,0.17,-0.37,0.0,5,-11,0,19.54,2
37766,37,0.07,-0.44,-0.1,2,-13,-3,19.8,2
37767,37,0.14,-0.37,-0.1,4,-11,-3,19.41,2
37768,37,0.03,-0.37,-0.1,1,-11,-3,19.74,2
37769,37,0.14,-0.37,-0.03,4,-11,-1,19.8,2
37770,37,0.2,-0.41,-0.14,6,-12,-4,19.61,2
37771,37,0.14,-0.31,-0.1,4,-9,-3,19.61,2
37772,37,-0.03,-0.37,0.0,-1,-11,0,19.61,2
37773,37,0.03,-0.34,-0.03,1,-10,-1,19.61,2
37774,37,0.07,-0.37,-0.1,2,-11,-3,19.54,2
37775,37,0.1,-0.37,-0.1,3,-11,-3,19.8,2
37776,37,0.24,-0.44,-0.1,7,-13,-3,19.74,2
37777,37,0.1,-0.31,-0.03,3,-9,-1,19.54,2
37778,37,0.1,-0.41,-0.03,3,-12,-1,19.54,2
37779,37,0.14,-0.51,-0.1,4,-15,-3,19.54,2
37780,37,-0.03,-0.41,-0.07,-1,-12,-2,19.67,2
37781,37,0.0,-0.41,-0.07,0,-12,-2,19.8,2
37782,37,0.07,-0.44,-0.07,2,-13,-2,19.34,2
37783,37,0.14,-0.37,-0.07,4,-11,-2,19.54,2
37784,37,0.07,-0.34,-0.14,2,-10,-4,19.54,2
37785,37,0.03,-0.41,-0.03,1,-12,-1,20.2,2
37786,37,0.1,-0.27,-0.07,3,-8,-2,20.0,2
37787,37,0.14,-0.34,-0.14,4,-10,-4,19.8,2
37788,37,0.2,-0.41,-0.07,6,-12,-2,19.8,2
37789,37,0.07,-0.34,0.03,2,-10,1,19.67,2
37790,37,0.03,-0.44,0.0,1,-13,0,19.67,2
37791,37,-0.07,-0.44,-0.1,-2,-13,-3,19.87,2
37792,37,0.24,-0.37,-0.07,7,-11,-2,19.67,2
37793,37,0.14,-0.37,0.03,4,-11,1,19.34,2
37794,37,0.07,-0.41,-0.14,2,-12,-4,19.41,2
37795,37,0.17,-0.41,-0.07,5,-12,-2,19.67,2
37796,37,0.03,-0.51,-0.14,1,-15,-4,19.74,2
37797,37,0.17,-0.41,-0.03,5,-12,-1,19.8,2
37798,37,0.07,-0.31,-0.03,2,-9,-1,19.74,2
37799,37,0.07,-0.41,-0.03,2,-12,-1,19.74,2
37800,37,0.27,-0.44,-0.03,8,-13,-1,19.41,2
37801,37,0.14,-0.34,-0.14,4,-10,-4,19.54,2
37802,37,0.17,-0.54,-0.03,5,-16,-1,19.8,2
37803,37,0.14,-0.44,-0.07,4,-13,-2,19.47,2
37804,37,0.2,-0.51,-0.17,6,-15,-5,19.74,2
37805,37,0.03,-0.51,-0.07,1,-15,-2,19.61,2
37806,37,0.14,-0.37,-0.07,4,-11,-2,19.47,2
37807,37,0.07,-0.41,-0.07,2,-12,-2,19.93,2
37808,37,0.14,-0.41,-0.1,4,-12,-3,19.74,2
37809,37,0.03,-0.44,-0.07,1,-13,-2,19.87,2
37810,37,0.2,-0.44,0.0,6,-13,0,19.61,2
37811,37,0.07,-0.41,-0.1,2,-12,-3,19.61,2
37812,37,0.14,-0.37,0.0,4,-11,0,19.74,2
37813,37,0.0,-0.41,-0.1,0,-12,-3,19.54,2
37814,37,0.1,-0.37,-0.07,3,-11,-2,19.54,2
37815,37,0.1,-0.31,-0.17,3,-9,-5,19.67,2
37816,37,0.17,-0.37,-0.1,5,-11,-3,19.8,2
37817,37,0.07,-0.37,-0.14,2,-11,-4,19.67,2
37818,37,0.1,-0.37,-0.1,3,-11,-3,19.61,2
37819,37,0.03,-0.47,-0.1,1,-14,-3,19.67,2
37820,37,0.2,-0.37,-0.03,6,-11,-1,19.74,2
37821,37,0.07,-0.34,-0.14,2,-10,-4,19.47,2
37822,37,0.07,-0.41,-0.1,2,-12,-3,19.54,2
37823,37,0.07,-0.41,-0.03,2,-12,-1,19.47,2
37824,37,0.24,-0.37,-0.1,7,-11,-3,19.67,2
37825,37,-0.03,-0.31,-0.07,-1,-9,-2,19.61,2
37826,37,0.17,-0.47,-0.07,5,-14,-2,19.8,2
37827,37,0.17,-0.31,-0.07,5,-9,-2,19.74,2
37828,37,0.0,-0.37,-0.1,0,-11,-3,19.47,2
37829,37,0.07,-0.34,-0.1,2,-10,-3,19.67,2
37830,37,0.1,-0.51,-0.03,3,-15,-1,19.74,2
37831,37,0.1,-0.34,-0.07,3,-10,-2,19.54,2
37832,37,0.17,-0.37,-0.03,5,-11,-1,19.93,2
37833,37,0.03,-0.44,-0.03,1,-13,-1,19.54,2
37834,37,0.17,-0.44,-0.07,5,-13,-2,19.61,2
37835,37,0.1,-0.47,-0.07,3,-14,-2,20.0,2
37836,37,0.17,-0.24,-0.1,5,-7,-3,19.87,2
37837,37,0.14,-0.24,0.0,4,-7,0,19.87,2
37838,37,0.14,-0.41,-0.07,4,-12,-2,20.13,2
37839,37,0.03,-0.44,-0.07,1,-13,-2,19.54,2
37840,37,0.1,-0.47,-0.03,3,-14,-1,19.47,2
37841,37,0.07,-0.34,-0.1,2,-10,-3,19.47,2
37842,37,0.0,-0.34,-0.07,0,-10,-2,19.61,2
37843,37,0.2,-0.37,-0.1,6,-11,-3,19.67,2
37844,37,0.1,-0.54,-0.07,3,-16,-2,19.61,2
37845,37,0.1,-0.47,-0.1,3,-14,-3,19.67,2
37846,37,0.14,-0.41,-0.07,4,-12,-2,19.61,2
37847,37,-0.03,-0.37,-0.03,-1,-11,-1,19.54,2
37848,37,0.2,-0.47,0.0,6,-14,0,19.67,2
37849,37,0.14,-0.31,-0.07,4,-9,-2,19.8,2
37850,37,0.2,-0.44,-0.03,6,-13,-1,19.67,2
37851,37,0.1,-0.27,-0.07,3,-8,-2,19.61,2
37852,37,0.2,-0.31,-0.14,6,-9,-4,19.87,2
37853,37,-0.03,-0.51,-0.1,-1,-15,-3,19.87,2
37854,37,0.0,-0.44,-0.03,0,-13,-1,19.41,2
37855,37,0.0,-0.51,-0.03,0,-15,-1,19.8,2
37856,37,0.17,-0.44,-0.1,5,-13,-3,19.54,2
37857,37,-0.03,-0.37,-0.03,-1,-11,-1,19.61,2
37858,37,0.0,-0.47,-0.07,0,-14,-2,19.54,2
37859,37,0.1,-0.37,-0.07,3,-11,-2,19.87,2
37860,37,0.14,-0.41,-0.07,4,-12,-2,19.54,2
37861,37,0.07,-0.27,-0.07,2,-8,-2,19.74,2
37862,37,0.07,-0.41,-0.07,2,-12,-2,19.61,2
37863,37,0.24,-0.41,-0.1,7,-12,-3,19.41,2
37864,37,0.1,-0.37,-0.1,3,-11,-3,19.74,2
37865,37,0.2,-0.54,-0.07,6,-16,-2,19.54,2
37866,37,0.1,-0.44,-0.07,3,-13,-2,19.87,2
37867,37,0.07,-0.37,-0.14,2,-11,-4,19.87,2
37868,37,0.14,-0.44,0.0,4,-13,0,19.54,2
37869,37,0.24,-0.47,-0.07,7,-14,-2,19.54,2
37870,37,0.1,-0.37,-0.1,3,-11,-3,19.54,2
37871,37,-0.03,-0.31,-0.14,-1,-9,-4,19.74,2
37872,37,0.2,-0.37,-0.07,6,-11,-2,19.61,2
37873,37,0.17,-0.37,-0.07,5,-11,-2,19.93,2
37874,37,0.17,-0.34,-0.07,5,-10,-2,19.74,2
37875,37,0.14,-0.34,-0.07,4,-10,-2,19.74,2
37876,37,0.0,-0.31,-0.07,0,-9,-2,19.8,2
37877,37,0.1,-0.44,-0.1,3,-13,-3,19.61,2
37878,37,0.03,-0.34,-0.14,1,-10,-4,19.34,2
37879,37,0.07,-0.41,-0.07,2,-12,-2,19.8,2
37880,37,0.17,-0.27,-0.03,5,-8,-1,19.41,2
37881,37,0.17,-0.37,-0.14,5,-11,-4,20.07,2
37882,37,0.0,-0.41,-0.14,0,-12,-4,19.47,2
37883,37,0.07,-0.44,-0.07,2,-13,-2,19.61,2
37884,37,0.0,-0.44,0.0,0,-13,0,19.8,2
37885,37,-0.03,-0.41,-0.07,-1,-12,-2,19.54,2
37886,37,0.03,-0.47,-0.1,1,-14,-3,19.54,2
37887,37,0.03,-0.34,-0.07,1,-10,-2,19.87,2
37888,37,0.03,-0.34,-0.07,1,-10,-2,19.74,2
37889,37,0.1,-0.27,-0.03,3,-8,-1,19.61,2
37890,37,-0.03,-0.37,-0.03,-1,-11,-1,19.8,2
37891,37,0.1,-0.37,-0.07,3,-11,-2,19.67,2
37892,37,0.07,-0.31,-0.03,2,-9,-1,19.54,2
37893,37,0.07,-0.41,-0.07,2,-12,-2,19.61,2
37894,37,0.03,-0.44,0.0,1,-13,0,19.87,2
37895,37,0.17,-0.44,-0.07,5,-13,-2,19.67,2
37896,37,0.1,-0.31,-0.07,3,-9,-2,19.74,2
37897,37,0.07,-0.37,-0.1,2,-11,-3,19.8,2
37898,37,0.0,-0.34,0.0,0,-10,0,19.61,2
37899,37,0.14,-0.51,-0.07,4,-15,-2,19.54,2
37900,37,0.17,-0.37,-0.2,5,-11,-6,19.8,2
37901,37,0.2,-0.41,-0.07,6,-12,-2,19.47,2
37902,37,0.14,-0.41,-0.03,4,-12,-1,19.67,2
37903,37,0.1,-0.37,-0.03,3,-11,-1,19.74,2
37904,37,0.24,-0.47,-0.1,7,-14,-3,19.74,2
37905,37,0.17,-0.27,-0.1,5,-8,-3,19.54,2
37906,37,0.27,-0.44,-0.07,8,-13,-2,19.74,2
37907,37,0.2,-0.34,-0.07,6,-10,-2,19.61,2
37908,37,0.0,-0.41,0.03,0,-12,1,19.67,2
37909,37,0.07,-0.37,-0.07,2,-11,-2,19.87,2
37910,37,-0.1,-0.41,0.0,-3,-12,0,19.67,2
37911,37,0.07,-0.47,-0.03,2,-14,-1,19.67,2
37912,37,0.03,-0.44,-0.1,1,-13,-3,19.87,2
37913,37,0.14,-0.31,0.0,4,-9,0,19.61,2
37914,37,0.07,-0.41,-0.17,2,-12,-5,19.8,2
37915,37,-0.03,-0.44,-0.07,-1,-13,-2,19.67,2
37916,37,0.14,-0.44,-0.03,4,-13,-1,19.34,2
37917,37,-0.07,-0.47,-0.07,-2,-14,-2,19.61,2
37918,37,0.14,-0.54,-0.07,4,-16,-2,19.8,2
37919,37,0.1,-0.47,0.0,3,-14,0,19.61,2
37920,37,0.1,-0.34,-0.1,3,-10,-3,19.67,2
37921,37,0.24,-0.54,-0.1,7,-16,-3,19.61,2
37922,37,0.14,-0.37,-0.1,4,-11,-3,19.61,2
37923,37,0.03,-0.41,-0.1,1,-12,-3,19.67,2
37924,37,-0.03,-0.51,-0.07,-1,-15,-2,19.61,2
37925,37,0.03,-0.41,-0.07,1,-12,-2,19.28,2
37926,37,0.14,-0.14,-0.07,4,-4,-2,19.8,2
37927,37,0.07,-0.44,-0.07,2,-13,-2,19.74,2
37928,37,-0.03,-0.41,-0.03,-1,-12,-1,19.61,2
37929,37,0.03,-0.27,0.03,1,-8,1,19.54,2
37930,37,0.03,-0.24,-0.07,1,-7,-2,20.0,2
37931,37,0.07,-0.31,-0.07,2,-9,-2,19.54,2
37932,37,0.1,-0.34,-0.1,3,-10,-3,19.67,2
37933,37,0.14,-0.44,-0.03,4,-13,-1,19.54,2
37934,37,0.1,-0.47,-0.1,3,-14,-3,19.8,2
37935,37,0.2,-0.34,-0.14,6,-10,-4,19.87,2
37936,37,0.1,-0.41,-0.07,3,-12,-2,19.47,2
37937,37,0.1,-0.34,-0.07,3,-10,-2,19.74,2
37938,37,0.1,-0.31,-0.1,3,-9,-3,19.74,2
37939,37,0.0,-0.58,-0.17,0,-17,-5,19.67,2
37940,37,0.27,-0.51,-0.07,8,-15,-2,19.61,2
37941,37,0.1,-0.47,-0.03,3,-14,-1,19.74,2
37942,37,0.1,-0.51,-0.07,3,-15,-2,19.8,2
37943,37,-0.07,-0.58,0.0,-2,-17,0,19.61,2
37944,37,0.2,-0.44,-0.14,6,-13,-4,19.74,2
37945,37,0.17,-0.41,-0.07,5,-12,-2,19.47,2
37946,37,0.17,-0.31,-0.07,5,-9,-2,19.74,2
37947,37,0.14,-0.34,-0.1,4,-10,-3,19.67,2
37948,37,0.03,-0.27,-0.07,1,-8,-2,19.8,2
37949,37,0.24,-0.31,-0.03,7,-9,-1,19.74,2
37950,37,0.14,-0.51,-0.07,4,-15,-2,19.74,2
37951,37,0.1,-0.34,-0.1,3,-10,-3,19.61,2
37952,37,0.24,-0.31,-0.14,7,-9,-4,19.74,2
37953,37,0.1,-0.37,0.0,3,-11,0,19.67,2
37954,37,0.07,-0.37,-0.03,2,-11,-1,19.61,2
37955,37,0.07,-0.27,-0.14,2,-8,-4,19.54,2
37956,37,0.03,-0.44,-0.07,1,-13,-2,19.74,2
37957,37,0.14,-0.34,-0.1,4,-10,-3,19.54,2
37958,37,0.14,-0.44,-0.03,4,-13,-1,19.74,2
37959,37,0.27,-0.37,0.03,8,-11,1,19.54,2
37960,37,0.1,-0.24,0.0,3,-7,0,19.61,2
37961,37,0.1,-0.44,-0.1,3,-13,-3,19.74,2
37962,37,0.0,-0.24,-0.07,0,-7,-2,19.61,2
37963,37,0.07,-0.37,-0.1,2,-11,-3,19.8,2
37964,37,0.07,-0.34,-0.07,2,-10,-2,19.74,2
37965,37,0.27,-0.47,-0.1,8,-14,-3,19.8,2
37966,37,0.1,-0.41,-0.1,3,-12,-3,19.54,2
37967,37,0.03,-0.47,-0.1,1,-14,-3,19.47,2
37968,37,0.07,-0.31,-0.1,2,-9,-3,19.74,2
37969,37,0.17,-0.37,-0.1,5,-11,-3,19.67,2
37970,37,0.1,-0.37,-0.14,3,-11,-4,19.61,2
37971,37,0.03,-0.41,-0.1,1,-12,-3,19.61,2
37972,37,0.27,-0.44,-0.1,8,-13,-3,19.67,2
37973,37,0.17,-0.44,-0.1,5,-13,-3,19.93,2
37974,37,0.1,-0.41,-0.1,3,-12,-3,19.74,2
37975,37,0.07,-0.51,-0.1,2,-15,-3,19.61,2
37976,37,0.24,-0.47,-0.03,7,-14,-1,19.41,2
37977,37,0.14,-0.37,-0.1,4,-11,-3,19.8,2
37978,37,0.03,-0.47,0.0,1,-14,0,19.54,2
37979,37,0.03,-0.34,-0.1,1,-10,-3,19.61,2
37980,37,0.14,-0.37,-0.07,4,-11,-2,19.61,2
37981,37,0.07,-0.24,-0.07,2,-7,-2,19.47,2
37982,37,0.17,-0.37,-0.07,5,-11,-2,19.14,2
37983,37,-0.17,-0.41,-0.1,-5,-12,-3,19.61,2
37984,37,0.14,-0.41,0.03,4,-12,1,19.54,2
37985,37,0.1,-0.34,-0.03,3,-10,-1,19.54,2
37986,37,0.14,-0.44,-0.03,4,-13,-1,19.8,2
37987,37,0.03,-0.27,-0.07,1,-8,-2,19.61,2
37988,37,0.2,-0.47,-0.07,6,-14,-2,19.93,2
37989,37,0.03,-0.44,-0.07,1,-13,-2,19.61,2
37990,37,0.07,-0.37,-0.07,2,-11,-2,19.74,2
37991,37,0.1,-0.41,-0.17,3,-12,-5,19.67,2
37992,37,0.2,-0.41,-0.1,6,-12,-3,19.74,2
37993,37,0.0,-0.47,-0.07,0,-14,-2,19.74,2
37994,37,0.1,-0.27,-0.07,3,-8,-2,19.41,2
37995,37,0.07,-0.31,0.0,2,-9,0,19.41,2
37996,37,0.1,-0.34,-0.03,3,-10,-1,19.54,2
37997,37,0.17,-0.54,-0.03,5,-16,-1,19.8,2
37998,37,0.14,-0.37,-0.1,4,-11,-3,19.54,2
37999,37,0.07,-0.47,-0.07,2,-14,-2,19.67,2
38000,38,0.1,-0.34,0.0,3,-10,0,19.61,2
38001,38,0.17,-0.34,-0.1,5,-10,-3,19.54,2
38002,38,0.07,-0.34,-0.07,2,-10,-2,19.54,2
38003,38,0.07,-0.41,-0.2,2,-12,-6,19.61,2
38004,38,0.14,-0.31,-0.1,4,-9,-3,19.61,2
38005,38,0.07,-0.37,-0.03,2,-11,-1,19.61,2
38006,38,0.17,-0.31,-0.1,5,-9,-3,19.61,2
38007,38,0.24,-0.44,-0.14,7,-13,-4,20.0,2
38008,38,0.1,-0.27,-0.07,3,-8,-2,19.87,2
38009,38,0.27,-0.34,-0.14,8,-10,-4,19.61,2
38010,38,-0.1,-0.51,-0.07,-3,-15,-2,19.8,2
38011,38,0.1,-0.34,-0.07,3,-10,-2,19.67,2
38012,38,0.17,-0.47,-0.03,5,-14,-1,19.41,2
38013,38,0.0,-0.31,-0.07,0,-9,-2,19.8,2
38014,38,-0.07,-0.31,-0.14,-2,-9,-4,19.74,2
38015,38,0.03,-0.31,-0.07,1,-9,-2,19.41,2
38016,38,0.03,-0.37,-0.03,1,-11,-1,19.61,2
38017,38,0.03,-0.24,0.03,1,-7,1,19.87,2
38018,38,0.1,-0.51,-0.1,3,-15,-3,20.07,2
38019,38,0.1,-0.27,-0.1,3,-8,-3,19.61,2
38020,38,0.0,-0.34,-0.07,0,-10,-2,19.41,2
38021,38,0.03,-0.44,-0.07,1,-13,-2,19.74,2
38022,38,0.07,-0.34,-0.07,2,-10,-2,19.67,2
38023,38,0.07,-0.47,-0.03,2,-14,-1,19.61,2
38024,38,0.14,-0.47,-0.07,4,-14,-2,19.61,2
38025,38,0.07,-0.47,-0.07,2,-14,-2,19.67,2
38026,38,0.07,-0.31,-0.1,2,-9,-3,19.34,2
38027,38,0.1,-0.34,-0.1,3,-10,-3,19.34,2
38028,38,0.07,-0.37,-0.1,2,-11,-3,19.61,2
38029,38,0.0,-0.37,-0.03,0,-11,-1,19.61,2
38030,38,0.07,-0.47,-0.07,2,-14,-2,19.54,2
38031,38,0.17,-0.27,-0.1,5,-8,-3,19.74,2
38032,38,0.1,-0.44,-0.07,3,-13,-2,19.54,2
38033,38,0.2,-0.37,-0.1,6,-11,-3,19.8,2
38034,38,0.0,-0.34,-0.1,0,-10,-3,19.41,2
38035,38,0.24,-0.41,-0.07,7,-12,-2,19.54,2
38036,38,0.07,-0.47,-0.1,2,-14,-3,19.8,2
38037,38,0.03,-0.27,-0.1,1,-8,-3,19.61,2
38038,38,0.14,-0.34,-0.07,4,-10,-2,19.54,2
38039,38,0.14,-0.37,-0.07,4,-11,-2,19.8,2
38040,38,0.07,-0.37,-0.07,2,-11,-2,19.54,2
38041,38,0.1,-0.31,0.03,3,-9,1,19.67,2
38042,38,0.17,-0.41,-0.1,5,-12,-3,19.74,2
38043,38,0.17,-0.54,0.0,5,-16,0,19.34,2
38044,38,-0.03,-0.47,-0.1,-1,-14,-3,19.93,2
38045,38,0.1,-0.41,-0.14,3,-12,-4,19.61,2
38046,38,0.14,-0.34,-0.1,4,-10,-3,19.54,2
38047,38,0.0,-0.31,-0.07,0,-9,-2,19.54,2
38048,38,0.17,-0.41,-0.1,5,-12,-3,19.54,2
38049,38,0.07,-0.34,-0.07,2,-10,-2,19.67,2
38050,38,0.0,-0.31,-0.07,0,-9,-2,19.74,2
38051,38,0.14,-0.27,-0.1,4,-8,-3,19.67,2
38052,38,0.07,-0.47,-0.03,2,-14,-1,19.67,2
38053,38,0.0,-0.51,-0.07,0,-15,-2,19.74,2
38054,38,0.0,-0.31,-0.03,0,-9,-1,19.54,2
38055,38,-0.03,-0.37,-0.03,-1,-11,-1,19.67,2
38056,38,0.07,-0.24,-0.07,2,-7,-2,19.54,2
38057,38,0.17,-0.31,-0.07,5,-9,-2,19.74,2
38058,38,0.14,-0.41,-0.1,4,-12,-3,19.61,2
38059,38,0.14,-0.27,0.03,4,-8,1,19.41,2
38060,38,0.14,-0.34,-0.07,4,-10,-2,19.67,2
38061,38,0.03,-0.1,-0.07,1,-3,-2,19.54,2
38062,38,0.0,-0.24,-0.07,0,-7,-2,19.61,2
38063,38,0.1,-0.41,-0.03,3,-12,-1,19.74,2
38064,38,0.27,-0.34,-0.07,8,-10,-2,19.61,2
38065,38,0.07,-0.34,-0.07,2,-10,-2,19.67,2
38066,38,0.17,-0.44,-0.1,5,-13,-3,19.47,2
38067,38,0.17,-0.34,0.0,5,-10,0,19.8,2
38068,38,0.1,-0.34,-0.03,3,-10,-1,19.47,2
38069,38,0.03,-0.34,0.03,1,-10,1,19.41,2
38070,38,0.07,-0.37,-0.07,2,-11,-2,19.61,2
38071,38,0.1,-0.34,-0.07,3,-10,-2,19.8,2
38072,38,0.1,-0.41,-0.07,3,-12,-2,19.61,2
38073,38,0.1,-0.34,-0.07,3,-10,-2,19.54,2
38074,38,-0.03,-0.44,0.0,-1,-13,0,19.67,2
38075,38,0.03,-0.37,-0.03,1,-11,-1,19.67,2
38076,38,0.0,-0.31,-0.03,0,-9,-1,19.8,2
38077,38,0.14,-0.44,0.03,4,-13,1,19.54,2
38078,38,0.24,-0.44,-0.14,7,-13,-4,19.47,2
38079,38,0.0,-0.27,-0.07,0,-8,-2,19.61,2
38080,38,0.03,-0.37,-0.07,1,-11,-2,19.67,2
38081,38,0.07,-0.31,-0.07,2,-9,-2,19.47,2
38082,38,0.14,-0.34,-0.03,4,-10,-1,19.54,2
38083,38,0.1,-0.41,-0.07,3,-12,-2,19.8,2
38084,38,0.0,-0.34,-0.07,0,-10,-2,19.54,2
38085,38,0.1,-0.37,-0.1,3,-11,-3,19.8,2
38086,38,0.1,-0.34,0.0,3,-10,0,19.41,2
38087,38,0.1,-0.34,-0.1,3,-10,-3,19.67,2
38088,38,0.14,-0.37,-0.07,4,-11,-2,19.47,2
38089,38,0.17,-0.41,-0.07,5,-12,-2,19.67,2
38090,38,0.03,-0.31,-0.03,1,-9,-1,19.47,2
38091,38,0.14,-0.34,-0.1,4,-10,-3,19.93,2
38092,38,0.14,-0.41,-0.03,4,-12,-1,19.67,2
38093,38,0.14,-0.37,0.0,4,-11,0,19.8,2
38094,38,0.14,-0.37,-0.07,4,-11,-2,19.61,2
38095,38,0.1,-0.31,-0.1,3,-9,-3,19.74,2
38096,38,0.0,-0.2,-0.07,0,-6,-2,19.61,2
38097,38,0.1,-0.37,-0.1,3,-11,-3,19.54,2
38098,38,-0.03,-0.2,0.03,-1,-6,1,19.47,2
38099,38,0.03,-0.47,0.0,1,-14,0,19.74,2
38100,38,0.07,-0.41,-0.07,2,-12,-2,19.61,2
38101,38,0.1,-0.24,-0.1,3,-7,-3,19.47,2
38102,38,0.0,-0.31,-0.07,0,-9,-2,19.61,2
